ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.733683,,,,,,,,,,,ba05414c-570f-4ba3-9f56-e4882947668f,153,,"[112.1, 3.3]",69208,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fridolina Rolfö,10215.0,Left Wing,10,Sweden Women's,858,"['85f247ae-4516-40e7-bd25-8645ed480b4b', 'f091ba5c-e2a1-4cfd-bd41-30d7e01656ea']",4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:04.132,Pressure,
,,,,,,,,,,,,,,,,2.029464,,,,,,,,,,,79e222d2-bd65-4934-9e06-24c3a8b64ab3,164,,"[62.1, 15.5]",69208,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linda Brigitta Sembrant,10230.0,Left Center Back,11,Germany Women's,857,"['1d60e064-d64f-4e4a-a205-0f27d7b3117a', 'c21dd314-e5ed-4f86-8262-663a09aa3c50']",10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:10.709,Pressure,
,,,,,,,,,,,,,,,,0.806472,,,,,,,,,,,94f2c7b3-d2d4-4978-91fa-80d539390b4c,221,,"[31.0, 69.3]",69208,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,14,Germany Women's,857,"['54de2703-c87d-4963-a364-3287240bb4ae', 'baae8cc3-bf04-481e-9c5c-b05d167691fe']",26,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:26.281,Pressure,
,,,,,,,,,,,,,,,,0.503293,,,,,,,,,,,e9e7a5cc-9fd5-4d5f-b7e1-07846402775b,227,,"[37.3, 37.6]",69208,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,14,Germany Women's,857,['94a62a23-87e8-480d-8736-a5ce4133a2ff'],30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:30.897,Pressure,
,,,,,,,,,,True,,,,,,0.632418,,,,,,,,,,,ca0124f4-7ad2-4235-930c-c5816418ae84,253,,"[62.1, 26.8]",69208,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sara Caroline Seger,10224.0,Left Defensive Midfield,16,Sweden Women's,858,"['96945f63-c337-4224-bfe6-1b34b1a84a1c', 'af033fff-3649-4a99-8229-cfce50181a47']",59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:59.364,Pressure,
,,,,,,,,,,True,,,,,,1.19525,,,,,,,,,,,34ca9bb8-d3ad-4864-b867-ad42fab99649,257,,"[56.2, 35.5]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,16,Sweden Women's,858,['1585411a-3e0f-46f1-98ad-5c69621ee490'],1,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:01.013,Pressure,
,,,,,,,,,,,,,,,,1.303946,,,,,,,,,,,e7c8faf5-f56c-4628-b839-8cb4ce1a1918,262,,"[68.1, 64.4]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Svenja Huth,10374.0,Right Midfield,16,Sweden Women's,858,['63048442-0088-4844-83f0-b280915612cd'],5,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:05.265,Pressure,
,,,,,,,,,,True,,,,,,1.741546,,,,,,,,,,,94d97fd9-1f6b-4a69-b2cf-5704385a589e,266,,"[41.1, 13.2]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,17,Germany Women's,857,['5154d827-6303-4c81-b7bc-89e36cbbc424'],7,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:07.830,Pressure,
,,,,,,,,,,True,,,,,,1.106842,,,,,,,,,,,fae3ccc7-03c6-466a-a324-2d24ccc8d0ab,270,,"[32.9, 30.4]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,17,Germany Women's,857,['7c932518-9258-422c-9dd2-d28039b61cb1'],11,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:11.550,Pressure,
,,,,,,,,,,True,,,,,,0.877064,,,,,,,,,,,96471c7e-2924-4984-a34c-696902f9b448,279,,"[96.4, 26.2]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,19,Germany Women's,857,"['8f7147b1-96c0-4089-9ccd-ff0d7a7c35c0', 'bad0a311-c600-4270-ba33-31d8f9c64cd0']",36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:36.703,Pressure,
,,,,,,,,,,True,,,,,,0.740803,,,,,,,,,,,a8efaaa8-f804-4828-a536-d01b4b54b5fc,281,,"[103.3, 36.1]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,19,Germany Women's,857,"['4d700b9b-96f6-4513-b3f2-ed53c3d0cedc', '96ab7aca-06d8-4f16-851f-f29b12dffdcb', 'cd668503-0009-438a-a899-69d41d6d63ee']",38,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:38.426,Pressure,
,,,,,,,,,,,,,,,,0.68583,,,,,,,,,,,21ebedd6-903e-4175-8f38-43980e5cfe5e,288,,"[56.8, 70.8]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nilla Fischer,10375.0,Right Center Back,19,Germany Women's,857,"['6d2809f8-1d5a-413e-aeb5-739f947246be', 'eee3699c-062e-44ec-8a39-00a0778de04a']",45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:45.717,Pressure,
,,,,,,,,,,,,,,,,0.521873,,,,,,,,,,,ba2e1f6c-aee6-43ce-a6a4-78cf96a25023,297,,"[46.1, 73.1]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,19,Germany Women's,857,"['0dde8ef3-f701-45d5-b0f9-78c998cfa9fa', '26143cd5-9ac7-4517-8ca0-e518e8ba634f']",50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:50.318,Pressure,
,,,,,,,,,,,,,,,,0.928611,,,,,,,,,,,98efef46-b747-4f5c-a8bb-ecd2fb20eaeb,302,,"[80.1, 25.3]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lea Schüller,25476.0,Right Center Forward,19,Germany Women's,857,['61ab84d4-67e0-4a9f-ab69-d7a4d072ff29'],52,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:52.584,Pressure,
,,,,,,,,,,True,,,,,,0.933509,,,,,,,,,,,4c1c7ad3-7a9c-4ff2-bdd8-d4449591d2c3,306,,"[79.0, 23.6]",69208,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linda Dallmann,10258.0,Left Midfield,20,Sweden Women's,858,"['14497f58-b605-48af-a5e2-6ab2d83f8d54', '179b7898-e7fc-4d5b-bf33-f29728ccc642', '3fd6e780-c38d-4031-ab22-ed4156481746', '7c994564-8a96-4cc3-9d7c-a4bf20d3fd6d']",54,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:54.233,Pressure,
,,,,,,,,,,True,,,,,,0.699685,,,,,,,,,,,59120ce4-7fe0-4ac7-9824-977f508d013a,317,,"[71.1, 63.0]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,20,Sweden Women's,858,"['064b298b-fee2-45a0-b36d-1b8c100e3d28', 'f899b23f-c4a5-4c11-a5df-4e4d4bab729a']",0,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:00.792,Pressure,
,,,,,,,,,,,,,,,,1.8027,,,,,,,,,,,399b220c-1458-4e66-98c0-cc5908299543,325,,"[112.2, 14.8]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Svenja Huth,10374.0,Right Midfield,20,Sweden Women's,858,['e8c720f9-9f36-4fa7-8a2b-ea203f2a1e95'],8,,,,,,,,,,,,,,,,,,Germany Women's,857,00:07:08.498,Pressure,
,,,,,,,,,,,,,,,,0.45796,,,,,,,,,,,9b0f8aef-f01c-4564-8efa-6d5cc7293192,345,,"[11.7, 65.7]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,21,Germany Women's,857,"['0e0ebe93-137e-4711-8078-ccefd3c48ad2', 'f345003c-f893-47f2-aa17-c3ca46c02881']",24,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:24.680,Pressure,
,,,,,,,,,,,,,,,,1.213727,,,,,,,,,,,2f49099b-566f-4375-a318-91a3b3e77cf3,349,,"[17.3, 59.6]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nilla Fischer,10375.0,Right Center Back,21,Germany Women's,857,['1937f260-041b-4fce-b434-e5b93e6505f2'],25,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:25.786,Pressure,
,,,,,,,,,,,,,,,,1.512126,,,,,,,,,,,ade713f7-a7fc-43dc-b899-c1689ab0c15d,365,,"[43.6, 59.2]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,21,Germany Women's,857,"['0d6f0b90-1763-4ade-8dad-cafc0b4fcb79', '2d1429b4-fa75-447e-beab-41bee4440ee0']",38,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:38.353,Pressure,
,,,,,,,,,,,,,,,,1.242311,,,,,,,,,,,15ad7b80-7068-4147-b563-894a413ba839,375,,"[68.8, 68.4]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eva Sofia Jakobsson,13881.0,Right Wing,21,Germany Women's,857,"['2ee2ffcc-54ab-4839-a53b-81a045ca3fbc', 'f88cdaf7-2259-4c57-85a9-c134694f17d9']",53,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:53.364,Pressure,
,,,,,,,,,,,,,,,,0.572176,,,,,,,,,,,a2df488f-5145-4e84-8ede-547e5980251b,379,,"[53.5, 65.9]",69208,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,21,Germany Women's,857,['49b096d9-3723-4515-8fd3-b6af820b5be1'],55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:55.997,Pressure,
,,,,,,,,,,,,,,,,0.715457,,,,,,,,,,,650a064e-e926-4a9a-9167-63d84a251907,384,,"[78.3, 64.5]",69208,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,22,Germany Women's,857,,4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:08:04.543,Pressure,
,,,,,,,,,,,,,,,,3.167102,,,,,,,,,,,c2b763b3-8477-4af0-9ca8-97f4f79b487f,400,,"[20.7, 52.1]",69208,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linda Brigitta Sembrant,10230.0,Left Center Back,22,Germany Women's,857,"['4db14d1a-00b4-43e5-9b40-3407add701a4', '7b8f4a25-2347-424b-8f7e-391b2aaab392']",19,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:08:19.858,Pressure,
,,,,,,,,,,,,,,,,1.683927,,,,,,,,,,,a912b501-d49c-4d02-9410-efd9fc2990b1,413,,"[20.3, 18.0]",69208,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fridolina Rolfö,10215.0,Left Wing,22,Germany Women's,857,['b831b3d3-0f33-4069-a522-30b70c73f278'],33,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:08:33.860,Pressure,
,,,,,,,,,,True,,,,,,2.203079,,,,,,,,,,,1bef235b-138c-4d3a-8046-b5c26b57d88a,419,,"[74.2, 76.0]",69208,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,23,Sweden Women's,858,"['20206548-6ada-4321-bfbe-3dfb0aafb8c6', 'bcadf21a-6bca-4897-96f7-4c59065cc0b6', 'c05fbbd3-3ad3-4fe3-b816-11b7b305a195']",41,,,,,,,,,,,,,,,,,,Germany Women's,857,00:08:41.301,Pressure,
,,,,,,,,,,,,,,,,1.919106,,,,,,,,,,,ab2a241e-55ba-466e-8d36-50704ee000d8,425,,"[81.7, 68.0]",69208,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Svenja Huth,10374.0,Right Midfield,23,Sweden Women's,858,"['f6365267-293e-4f73-8cd8-b10b0a5030dd', 'fd765c01-25f8-4fbf-a8b0-1791826293c4']",46,,,,,,,,,,,,,,,,,,Germany Women's,857,00:08:46.196,Pressure,
,,,,,,,,,,,,,,,,0.993292,,,,,,,,,,,cf6f0ead-bea4-4e98-a6b0-d0255ecdd424,447,,"[80.9, 33.3]",69208,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lea Schüller,25476.0,Right Center Forward,23,Sweden Women's,858,"['3b06a313-d14b-4dd3-b9ce-dc44e63e1451', '6c3a289e-e7ed-4800-a17c-f23f4cd5f7c1']",18,,,,,,,,,,,,,,,,,,Germany Women's,857,00:09:18.814,Pressure,
,,,,,,,,,,,,,,,,0.830628,,,,,,,,,,,cd095b24-7f14-4abf-a304-ef994cdd2a8b,457,,"[75.9, 25.9]",69208,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lea Schüller,25476.0,Right Center Forward,23,Sweden Women's,858,['a76cce47-8c78-4457-aa80-0e04321b4095'],30,,,,,,,,,,,,,,,,,,Germany Women's,857,00:09:30.427,Pressure,
,,,,,,,,,,,,,,,,1.523101,,,,,,,,,,,9abe450c-ee3d-49bf-95c5-47b47762946c,461,,"[17.6, 7.2]",69208,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,23,Sweden Women's,858,['96949e8b-7ff1-4118-ae09-02d7535feb92'],34,,,,,,,,,,,,,,,,,,Germany Women's,857,00:09:34.157,Pressure,
,,,,,,,,,,,,,,,,1.45606,,,,,,,,,,,434c9dcd-1a84-470d-a3e5-066a3dcd4beb,465,,"[95.7, 72.9]",69208,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,23,Sweden Women's,858,['192a626b-41b5-4917-809a-41bdf81efa34'],40,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:09:40.529,Pressure,
,,,,,,,,,,,,,,,,2.036278,,,,,,,,,,,b023fd4f-a568-4b93-a455-5e91fcc19537,473,,"[5.0, 23.0]",69208,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,23,Sweden Women's,858,['f5b62331-c5f7-422c-b8d8-2ac4c730b5e0'],48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:09:48.489,Pressure,
,,,,,,,,,,True,,,,,,0.562472,,,,,,,,,,,7ace6741-97a5-4466-98d2-cb480b4fedc4,479,,"[110.4, 55.4]",69208,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,24,Germany Women's,857,"['50109353-931d-4fdc-8e05-7c413314306d', 'c505a426-92d2-4ef4-ac3f-19b8b58973cb']",54,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:09:54.162,Pressure,
,,,,,,,,,,,,,,,,0.620579,,,,,,,,,,,8637cfde-fd74-478b-9419-155476fc88f8,492,,"[13.6, 27.9]",69208,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linda Brigitta Sembrant,10230.0,Left Center Back,24,Germany Women's,857,"['07d6056c-942b-4920-be81-819f41da8f08', 'fb84857e-a326-42bb-8761-04a73436c756']",15,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:10:15.204,Pressure,
,,,,,,,,,,,,,,,,1.203701,,,,,,,,,,,1e021abb-cf23-43e2-8ac7-1b98c7f62df2,506,,"[64.3, 24.7]",69208,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sara Däbritz,10263.0,Left Center Midfield,25,Sweden Women's,858,"['021b6579-403f-4075-99bb-a8f14d7dfb20', '5cc2c1d1-c9ff-4d1e-81af-0c969d76644c']",10,,,,,,,,,,,,,,,,,,Germany Women's,857,00:11:10.031,Pressure,
,,,,,,,,,,,,,,,,1.24848,,,,,,,,,,,5d08f629-ceb6-46a5-901b-97304c5b4730,516,,"[63.9, 56.8]",69208,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lina Magull,10259.0,Left Center Forward,25,Sweden Women's,858,"['ae298393-a85a-46c2-b040-cb900af5a861', 'c547dc06-b21d-4846-8b79-2e318a5fb29a', 'c84025cd-35f9-4f69-8022-84c913ee6561']",21,,,,,,,,,,,,,,,,,,Germany Women's,857,00:11:21.469,Pressure,
,,,,,,,,,,,,,,,,0.926147,,,,,,,,,,,14d0dfe6-7980-46c3-9fc3-4e7f87da0dec,522,,"[64.3, 73.9]",69208,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Svenja Huth,10374.0,Right Midfield,25,Sweden Women's,858,"['05a28a8e-9eb1-42c5-a629-4494cb786707', '2d5b8930-0fc0-4adc-892c-0d13d7407d42']",23,,,,,,,,,,,,,,,,,,Germany Women's,857,00:11:23.249,Pressure,
,,,,,,,,,,,,,,,,1.344951,,,,,,,,,,,9cf1c595-4253-491c-950f-89e05861bec8,553,,"[51.3, 40.0]",69208,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexandra Popp,15178.0,Right Center Midfield,28,Germany Women's,857,,14,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:14.317,Pressure,
,,,,,,,,,,,,,,,,1.229338,,,,,,,,,,,af20122a-8b1b-4d65-bc1e-525f2a4f047e,557,,"[33.7, 70.8]",69208,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eva Sofia Jakobsson,13881.0,Right Wing,29,Germany Women's,857,"['36e4d0ad-d009-4c29-ae7e-9a20ff20552f', 'a400a45f-2b13-4c60-aec1-5b4c77eb1f1b']",36,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:13:36.364,Pressure,
,,,,,,,,,,,,,,,,0.708224,,,,,,,,,,,31ecafc6-f905-4fff-9219-3f1a0d0ca153,572,,"[74.6, 76.8]",69208,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Svenja Huth,10374.0,Right Midfield,30,Sweden Women's,858,,59,,,,,,,,,,,,,,,,,,Germany Women's,857,00:13:59.066,Pressure,
,,,,,,,,,,,,,,,,0.946767,,,,,,,,,,,668614c5-0288-42ae-a4ba-5c667dfc68b7,576,,"[41.8, 76.4]",69208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sara Doorsoun-Khajeh,10261.0,Right Center Back,30,Sweden Women's,858,"['31131d29-2cd7-448c-9535-49acf2415aa0', '5aa2adbc-0362-4356-99d8-584366d4bf7d']",1,,,,,,,,,,,,,,,,,,Germany Women's,857,00:14:01.355,Pressure,
,,,,,,,,,,True,,,,,,0.579396,,,,,,,,,,,f0fee2e3-d3ac-40b5-b7b2-937ba160ef08,586,,"[73.0, 5.4]",69208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,31,Germany Women's,857,"['267776d5-2dad-4cb0-aba8-0882b22e9385', 'b9c35a2e-ce5f-41f2-8571-7aaca2de89bf']",4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:04.955,Pressure,
,,,,,,,,,,,,,,,,0.604126,,,,,,,,,,,eb5973fe-76e7-4cb4-bd1c-182bf940f7d5,601,,"[42.1, 43.6]",69208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,31,Germany Women's,857,"['4f65180f-fd68-4571-8da5-113a94fbb15d', '51603913-9984-4ff4-ab2b-08d8a876a7db']",20,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:20.295,Pressure,
,,,,,,,,,,,,,,,,0.958828,,,,,,,,,,,e48d014d-e98e-4ac6-b83f-1ce98bd9638f,608,,"[29.3, 57.3]",69208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,31,Germany Women's,857,['bfe093fb-8886-4be0-b627-738536479d5e'],23,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:23.773,Pressure,
,,,,,,,,,,,,,,,,1.170221,,,,,,,,,,,644d5328-c0eb-405b-91a2-017509aaba26,609,,"[14.2, 60.0]",69208,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,31,Germany Women's,857,['3b42cf72-fc7b-4318-bd7d-6dac7976b44d'],26,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:26.328,Pressure,
,,,,,,,,,,,,,,,,0.756199,,,,,,,,,,,748848ad-ce16-40f5-8b85-616a361f6cd8,640,,"[69.5, 16.1]",69208,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,33,Germany Women's,857,"['baa7c0a1-2b3a-4d38-8edf-2b97fc0ed3c9', 'f7becb26-5f08-4d62-bbe5-9ac24396fbdf']",24,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:24.246,Pressure,
,,,,,,,,,,,,,,,,2.439606,,,,,,,,,,,e19868c7-ac04-4a00-9c78-d789eb07b92f,648,,"[41.3, 23.5]",69208,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,33,Germany Women's,857,"['8f79aa31-dc93-4d3a-b8e1-3e3ded8d9da9', 'd30141aa-2499-4f8f-a317-6b96ca579e49']",30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:30.162,Pressure,
,,,,,,,,,,,,,,,,0.242403,,,,,,,,,,,b23a5018-58f0-4e0e-a68e-27b1505bfff7,652,,"[12.7, 33.1]",69208,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Back,33,Germany Women's,857,"['1730beb4-0dd5-4729-9a81-25ed5a89e40b', '37121b39-cd34-4fdd-9fb6-1e418ab81b65']",34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:34.212,Pressure,
,,,,,,,,,,,,,,,,0.593135,,,,,,,,,,,736763f6-0f65-4ee4-81fd-7cd5aee3313b,659,,"[63.7, 40.2]",69208,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lea Schüller,25476.0,Right Center Forward,34,Sweden Women's,858,,54,,,,,,,,,,,,,,,,,,Germany Women's,857,00:16:54.620,Pressure,
,,,,,,,,,,,,,,,,0.879957,,,,,,,,,,,c8915e7e-5c88-49d6-9bed-9c0f08df181e,667,,"[79.8, 72.2]",69208,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eva Sofia Jakobsson,13881.0,Right Wing,35,Germany Women's,857,,21,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:17:21.412,Pressure,
,,,,,,,,,,,,,,,,0.555576,,,,,,,,,,,8cff24b5-0aba-4085-960e-f6877377dd0b,671,,"[91.5, 60.9]",69208,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,35,Germany Women's,857,['0e58bb6e-25c2-4e8f-b7dd-17a62a1ab1ef'],23,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:17:23.874,Pressure,
,,,,,,,,,,,,,,,,1.441813,,,,,,,,,,,4d26636b-52b7-45c0-8d25-a939e8dc1bc2,675,,"[105.8, 55.4]",69208,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,35,Germany Women's,857,['d74abab4-2772-4c0c-b6c0-875bbb58568e'],26,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:17:26.470,Pressure,
,,,,,,,,,,,,,,,,4.337114,,,,,,,,,,,4234c00c-4893-4490-85f9-2d984c9c258a,694,,"[13.8, 22.2]",69208,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Back,36,Germany Women's,857,"['0c8e2548-df7b-4e3c-9a6e-86c91f4a7a27', '72a9bc86-d0fe-4272-9d9a-2d23de04d4e8']",6,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:18:06.005,Pressure,
,,,,,,,,,,,,,,,,0.665364,,,,,,,,,,,59aad958-5518-4d1d-b9f0-4fcc9c5c3728,698,,"[14.4, 25.6]",69208,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sara Caroline Seger,10224.0,Left Defensive Midfield,36,Germany Women's,857,"['d9e823fc-d735-40a6-903d-91cf1cf83908', 'fa777699-b3a8-4ad6-9e2f-982a62e9e42d']",14,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:18:14.195,Pressure,
,,,,,,,,,,,,,,,,0.826568,,,,,,,,,,,389e3b27-57de-4090-b0cb-efaef5a55551,727,,"[103.7, 55.2]",69208,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,38,Germany Women's,857,"['89075095-ac27-4b86-9507-44959a52ec69', '96b42a0b-7f6c-4efb-866a-d4df4ce6621b']",12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:19:12.131,Pressure,
,,,,,,,,,,True,,,,,,1.756912,,,,,,,,,,,f883abd8-f19b-40ea-a031-221891f8c0c8,734,,"[40.3, 58.9]",69208,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,39,Sweden Women's,858,['74d089de-0176-49a8-912a-1dde4cb6a54c'],17,,,,,,,,,,,,,,,,,,Germany Women's,857,00:19:17.259,Pressure,
